sample	taxid	name	cub_pct_fragments	cub_fragments_clade	cub_fragments_direct	cub_minimizers	cub_distinct_minimizers	cub_rank_code	cub_is_host	cub_total_distinct_minimizers_non_host	cub_minimizer_proportion_sample	cub_neg_control_prop	cub_signal_over_neg	cub_db_pct	cub_db_clade_minimizers	cub_db_taxon_minimizers	cub_db_rank_code	cub_db_name	cub_genome_coverage_estimate	cub_taxon_mean_prop	cub_taxon_sd_prop	cub_n_samples_with_taxon	cub_z_score	cub_p_value	cub_fdr	cub_z_score_neg	cub_p_value_neg	cub_fdr_neg	sample_right	taxid_right	gtdb_taxonomy	bam_reference	bam_mapq_min	bam_read_count	bam_neg_read_count	bam_z_score	bam_p_value	bam_ncbi_taxid
MG-Run35-Ech-12	1432792	Methylocaldum marinum	0.0	129.0	129.0	226.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1673091.0	1673091.0	S	Methylocaldum marinum	5.976961205337904e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2794344	Spongiibacter nanhainus	0.0	1.0	1.0	2.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1263423.0	1263423.0	S	Spongiibacter nanhainus	7.915005504886328e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	716816	Oceanicoccus sagamiensis	0.0	4.0	4.0	32.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1401290.0	1401290.0	S	Oceanicoccus sagamiensis	7.136281569125591e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1470434	Zhongshania aliphaticivorans	0.0	6.0	6.0	13.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1297611.0	1297611.0	S	Zhongshania aliphaticivorans	7.706469812601773e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2944933	Microbulbifer spongiae	0.0	4.0	4.0	18.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1344906.0	1344906.0	S	Microbulbifer spongiae	7.435463891156705e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1796644	Rodentibacter caecimuris	0.0	2.0	2.0	4.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	744278.0	744278.0	S	Rodentibacter caecimuris	1.3435839834040506e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	299583	Francisella orientalis	0.0	1.0	0.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	266041.0	263025.0	S	Francisella orientalis	3.8019199695846402e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2675053	Thiosulfativibrio zosterae	0.0	3.0	3.0	14.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	816133.0	816133.0	S	Thiosulfativibrio zosterae	1.2252904857419073e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2976810	Aerococcus mictus	0.0	1.0	1.0	5.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	411025.0	411025.0	S	Aerococcus mictus	2.4329420351560126e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1335746	Spiribacter salinus	0.0	54.0	0.0	298.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	532884.0	0.0	S	Spiribacter salinus		2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	406020	Thiomicrospira microaerophila	0.0	2.0	2.0	338.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	728692.0	728692.0	S	Thiomicrospira microaerophila	1.3723219137852482e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2763317	Agrilutibacter solisilvae	0.0	2.0	2.0	2.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1031184.0	1031184.0	S	Agrilutibacter solisilvae	9.697590342751634e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2901869	Luteimonas fraxinea	0.0	19.0	19.0	23.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1020348.0	1020348.0	S	Luteimonas fraxinea	9.80057784206957e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1853130	Pseudomonas silesiensis	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.00008248783304462591	0.0	0.01	2202905.0	2202905.0	S	Pseudomonas silesiensis	4.5394603943429247e-7	0.000042683237623336024	0.00005629219868956216	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2770322	Stenotrophomonas sp. 169	0.0	4.0	4.0	10.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	369788.0	369788.0	S	Stenotrophomonas sp. 169	2.704252166105985e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2939415	Stenotrophomonas sp. NY11291	0.0	64.0	64.0	120.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	108900.0	108900.0	S	Stenotrophomonas sp. NY11291	9.182736455463728e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2995658	Pseudomonas lijiangensis	0.0	26.0	26.0	38.0	1.0	S	false	347386.0	2.878642202046139e-6	0.00008248783304462591	0.0	0.01	1026532.0	1026532.0	S	Pseudomonas lijiangensis	9.74153752635086e-7	0.000042683237623336024	0.00005629219868956216	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3243030	Luteibacter sp. Lutesp34	0.0	1.0	1.0	6.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1150632.0	1150632.0	S	Luteibacter sp. Lutesp34	8.690875970770846e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	81475	Frateuria aurantia	0.0	1.0	0.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1069332.0	0.0	S	Frateuria aurantia		2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	75692	Pseudomonas sp. 273	0.02	838.0	838.0	1244.0	3.0	S	false	347386.0	8.635926606138416e-6	0.00008248783304462591	0.0	0.01	980356.0	980356.0	S	Pseudomonas sp. 273	3.060112856962165e-6	0.000045561879825382166	0.00005222118384620896	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2976241	Tahibacter amnicola	0.0	2.0	2.0	4.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1929756.0	1929756.0	S	Tahibacter amnicola	5.182002284226607e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3031330	Rhodanobacter sp. AS-Z3	0.0	3.0	3.0	13.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1146758.0	1146758.0	S	Rhodanobacter sp. AS-Z3	8.720235655648358e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3028807	Pseudomonas sp. AA-38	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.00008248783304462591	0.0	0.0	319137.0	319137.0	S	Pseudomonas sp. AA-38	3.133450524382945e-6	0.000042683237623336024	0.00005629219868956216	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3003351	Pseudomonas sp. GXZC	0.0	8.0	8.0	10.0	1.0	S	false	347386.0	2.878642202046139e-6	0.00008248783304462591	0.0	0.0	598775.0	598775.0	S	Pseudomonas sp. GXZC	1.6700764059955743e-6	0.000042683237623336024	0.00005629219868956216	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3028314	Oceanimonas pelagia	0.0	3.0	3.0	3.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	926512.0	926512.0	S	Oceanimonas pelagia	1.0793168356157287e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2778063	Aeromonas sp. FDAARGOS 1414	0.0	7.0	7.0	41.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	98135.0	98135.0	S	Aeromonas sp. FDAARGOS 1414	0.000010190044326692821	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1892382	Endozoicomonas sp.	0.0	1.0	1.0	38.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1557559.0	1557559.0	S	Endozoicomonas sp.	6.420302537496172e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2872754	Endozoicomonas sp. 4G	0.0	2.0	2.0	13.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1622552.0	1622552.0	S	Endozoicomonas sp. 4G	6.163130673161784e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3421656	Thalassolituus sp. LLYu03	0.0	1.0	1.0	3.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1253718.0	1253718.0	S	Thalassolituus sp. LLYu03	7.976275366549735e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	264739	Marinomonas pontica	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	954929.0	954929.0	S	Marinomonas pontica	1.047198273379487e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	518898	Marinobacterium sediminicola	0.0	6.0	6.0	10.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1069002.0	1069002.0	S	Marinobacterium sediminicola	9.354519448981386e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	141389	Chromohalobacter canadensis	0.0	13.0	13.0	19.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	972807.0	972807.0	S	Chromohalobacter canadensis	1.0279531294491096e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1897729	Halomonas aestuarii	0.0	2.0	2.0	11.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	824011.0	824011.0	S	Halomonas aestuarii	1.2135760323587913e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2109328	Halomonas litopenaei	0.0	5.0	5.0	13.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	835677.0	835677.0	S	Halomonas litopenaei	1.1966345848934457e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2982691	Halomonas sp. GD1P12	0.0	1.0	1.0	2.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	186491.0	186491.0	S	Halomonas sp. GD1P12	5.36218906006188e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	261936	Halomonas sp. H2	0.0	7.0	7.0	132.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	929735.0	929735.0	S	Halomonas sp. H2	1.0755752983376984e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1504981	Halomonas sp. KO116	0.0	8.0	8.0	13.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	451224.0	451224.0	S	Halomonas sp. KO116	2.2161941740687552e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	688	Aliivibrio logei	0.0	12.0	12.0	16.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1201769.0	1201769.0	S	Aliivibrio logei	8.321066694181661e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2077090	Vibrio gangliei	0.0	1.0	1.0	4.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1022007.0	1022007.0	S	Vibrio gangliei	9.784668793853662e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	413403	Vibrio rarus	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1108960.0	1108960.0	S	Vibrio rarus	9.017457798297504e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	990268	Vibrio maritimus	0.0	2.0	2.0	31.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1020585.0	1020585.0	S	Vibrio maritimus	9.798301954271325e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	265668	Vibrio ponticus	0.0	8.0	8.0	177.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1334697.0	1334697.0	S	Vibrio ponticus	7.492337212116309e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3241167	Vibrio sp. BS-M-Sm-2	0.0	41.0	41.0	65.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	595216.0	595216.0	S	Vibrio sp. BS-M-Sm-2	1.6800623639149484e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	485447	Thalassomonas actiniarum	0.0	2.0	2.0	7.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	2130306.0	2130306.0	S	Thalassomonas actiniarum	4.6941613082815335e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3242415	Thalassotalea aquiviva	0.0	20.0	20.0	32.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1013851.0	1013851.0	S	Thalassotalea aquiviva	9.863382291875236e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	32062	Deinococcus radiophilus	0.0	1.0	1.0	531.0	2.0	S	false	347386.0	5.757284404092278e-6	0.0	5.757284404092278e-6	0.0	833095.0	833095.0	S	Deinococcus radiophilus	2.400686596366561e-6	5.757284404092278e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	281739	Idiomarina seosinensis	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	763597.0	763597.0	S	Idiomarina seosinensis	1.3095913158380663e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	342950	Parashewanella spongiae	0.0	1.0	1.0	2.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1441687.0	1441687.0	S	Parashewanella spongiae	6.936318354816267e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1965282	Shewanella khirikhana	0.0	5.0	5.0	6.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1921415.0	1921415.0	S	Shewanella khirikhana	5.204497726935617e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	234831	Pseudoalteromonas sp. SM9913	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	69619.0	69619.0	S	Pseudoalteromonas sp. SM9913	0.000014363894913744812	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2996862	Acinetobacter sp. YWS30-1	0.0	1.0	1.0	25.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	124035.0	124035.0	S	Acinetobacter sp. YWS30-1	8.062240496634014e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1263550	Edwardsiella piscicida	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1209967.0	1209231.0	S	Edwardsiella piscicida	8.269718523590612e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	93378	Edwardsiella hoshinae	0.0	2.0	2.0	2.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1022646.0	1022646.0	S	Edwardsiella hoshinae	9.778554846936282e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2935858	Pectobacterium sp. 21LCBS03	0.0	2.0	2.0	16.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	84006.0	84006.0	S	Pectobacterium sp. 21LCBS03	0.000011903911625360093	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3459527	Photorhabdus sp. SF281	0.0	1.0	1.0	2.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	928668.0	928668.0	S	Photorhabdus sp. SF281	1.0768110885698658e-6	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	2936775	Providencia sp. PROV048	0.0	3.0	3.0	13.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.0	517.0	517.0	S	Providencia sp. PROV048	0.0019342359767891683	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	1324864	[Pantoea] beijingensis	0.0	1.0	1.0	1.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0	2.878642202046139e-6	0.01	1151146.0	1151146.0	S	[Pantoea] beijingensis	8.686995394155042e-7	2.878642202046139e-6		1	0.0	0.5	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3388343	Pseudomonas sp. L7	0.0	34.0	34.0	53.0	1.0	S	false	347386.0	2.878642202046139e-6	0.0004949269982677555	0.0	0.0	769941.0	769941.0	S	Pseudomonas sp. L7	1.2988008172054742e-6	0.0002489028202349008	0.00034793072924575594	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	3101350	Candidatus Palauibacter sp.	0.0	3.0	3.0	48.0	2.0	S	false	347386.0	5.757284404092278e-6	0.00016497566608925183	0.0	0.02	4546078.0	4546078.0	S	Candidatus Palauibacter sp.	4.3993965787652566e-7	0.00008536647524667205	0.00011258439737912432	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
MG-Run35-Ech-12	384	Rhizobium leguminosarum	0.0	1.0	0.0	5.0	2.0	S	false	347386.0	5.757284404092278e-6	0.0005774148313123814	0.0	0.06	11693934.0	8156967.0	S	Rhizobium leguminosarum	2.451891738681792e-7	0.00029158605785823685	0.00040422292793531814	2	-0.7071067811865475	0.7602499389065233	0.7883334885623063	0.0	0.5	0.6518274251167904										
